name|contaminant_Gaia_DR3_id|angDist|Gmag
TIC 101149860|4115596443680264704|6.929819|20.696083
TIC 101149860|4115596443680603008|7.192217|20.940519
TIC 101149860|4115596443704249728|7.363891|15.645794
TIC 101149860|4115596443678934912|8.532687|20.962814
TIC 234459551|4116422623670621568|5.054975|15.733088
TIC 234459551|4116422623704841984|5.517521|21.041952
TIC 234459551|4116422619312191360|5.565845|20.097879
TIC 234459551|4116422623704826752|6.224291|20.215178
TIC 234459551|4116422623740760320|6.378205|20.832273
TIC 234459551|4116422623740758400|6.453389|20.595551
TIC 234459551|4116422623740760192|6.4552|20.79846
TIC 234459551|4116422623670624512|6.752405|19.917755
TIC 234459551|4116422623670605056|7.105717|20.886602
TIC 234459551|4116422623670636160|7.580066|21.032316
TIC 234459551|4116422623670614016|7.765113|17.335266
TIC 234459551|4116422623670635392|7.828306|20.789129
TIC 234459551|4116422550579952640|8.297059|20.907673
TIC 234459551|4116422623670635776|8.426351|20.774263
TIC 234459551|4116422623670636032|8.516539|18.097754
TIC 234459551|4116422623705008768|8.661707|21.212675
TIC 234459551|4116422623670635520|8.902611|20.066484
TIC 234459551|4116422554951121408|8.916163|20.27462
TIC 234459551|4116422623670635648|9.628612|20.585199
TIC 234459551|4116422554955211648|9.71974|19.402208
TIC 235687840|4116761204527415296|4.142263|19.931576
TIC 235687840|4116761238941535872|4.437251|20.364578
TIC 235687840|4116761200156815488|4.974992|18.566391
TIC 235687840|4116761238941535616|5.308599|20.432381
TIC 235687840|4116761238885754496|5.787501|18.879082
TIC 235687840|4116761238836977280|6.54145|20.064749
TIC 235687840|4116761204527260160|7.672139|19.838388
TIC 235687840|4116761238836979328|7.684346|20.145164
TIC 235687840|4116761200182081792|7.995661|20.573938
TIC 235687840|4116761200182086400|8.099727|19.83275
TIC 235687840|4116761204526018688|8.380522|19.756294
TIC 235687840|4116761204526015104|8.457451|19.986862
TIC 235687840|4116761238836979456|8.889839|19.565977
TIC 235687840|4116761200281112192|8.958268|20.773096
TIC 235687840|4116761204526025856|9.252899|20.429108
TIC 235687840|4116761234640791552|9.799369|20.27084
TIC 236460984|4117135210371676416|4.347693|20.26158
TIC 236460984|4117135210196274432|5.185462|19.609175
TIC 236460984|4117135210371676544|5.225968|20.638365
TIC 236460984|4117135210199239296|6.578984|17.181284
TIC 236460984|4116947537372075136|6.758198|19.633797
TIC 236460984|4117135210196272384|6.854806|16.900078
TIC 236460984|4117135210371690624|6.915594|19.649361
TIC 236460984|4116947537372756736|7.084166|20.431631
TIC 236460984|4116947537419724928|7.575688|20.154255
TIC 236460984|4117135205947602560|7.605208|20.299009
TIC 236460984|4117135205947483136|8.264428|18.209467
TIC 236460984|4117135205947666688|8.567395|19.230608
TIC 236460984|4117135205947512704|8.640172|20.04632
TIC 236460984|4117135210301518592|8.920888|15.544654
TIC 236460984|4116947537419721856|9.298547|19.551701
TIC 236460984|4116947537419728256|9.445768|16.796806
TIC 236460984|4117135205937337856|9.510661|20.255974
TIC 236460984|4116947533062235264|9.723383|20.535919
TIC 236460984|4116947537372081024|9.73695|19.805271
TIC 236460984|4116947533062218112|9.783718|19.410316
TIC 237373376|4117173693123053184|3.496718|16.903351
TIC 237373376|4117179568737976192|4.772019|19.128548
TIC 237373376|4117173693219062272|5.878286|19.554035
TIC 237373376|4117179568736760576|6.081234|null
TIC 237373376|4117173693220843264|6.555712|18.936899
TIC 237373376|4117173693219062400|6.666948|18.634037
TIC 237373376|4117179568736760704|6.721728|20.199694
TIC 237373376|4117173693118459776|7.57509|18.543707
TIC 237373376|4117173693219040768|7.726134|18.983305
TIC 237373376|4117173693220364288|8.05793|20.46669
TIC 237373376|4117173693220397184|8.365465|20.426132
TIC 237373376|4117173693219040640|8.395853|19.572491
TIC 237373376|4117173693219064192|8.55002|19.747135
TIC 237373376|4117173693219061632|8.639924|19.551901
TIC 237373376|4117173693219064320|8.649841|20.161812
TIC 237373376|4117173693248590592|9.267727|20.033531
TIC 237373376|4117179568763848064|9.296088|20.805786
TIC 237373376|4117173693219068160|9.504901|17.808847
TIC 237373376|4117173693248590464|9.746686|null
TIC 381572596|4118819146724501376|3.257589|19.670906
TIC 381572596|4118819146701771136|4.171528|17.433334
TIC 381572596|4118819142330261504|4.467033|16.912905
TIC 381572596|4118819146701768192|4.630761|18.105379
TIC 381572596|4118819146726533248|6.584091|20.493011
TIC 381572596|4118819146694166016|7.84668|17.969856
TIC 381572596|4118819142322321408|7.866015|16.683847
TIC 381572596|4118819146704849280|9.065945|20.58078
TIC 381572596|4118819146726534784|9.104151|20.617966
TIC 381572596|4118819146701765376|9.21758|20.651176
TIC 381572596|4118819146694191488|9.371866|19.115089
TIC 381572596|4118819146694123264|9.52799|16.578623
TIC 381572596|4118819146694186368|9.536492|19.025318
TIC 381572596|4118819146694123392|9.704817|17.779568
TIC 105731048|4119381718681481216|4.445811|8.04263
TIC 105731048|4119381718678881536|5.349029|20.415476
TIC 105731048|4119381718667028736|8.740989|19.722618
TIC 381695060|4119523383893273472|4.660092|19.981863
TIC 381695060|4119523383904951936|4.759039|20.475611
TIC 381695060|4119523413898156800|6.003601|19.536539
TIC 381695060|4119523383893351808|6.587231|19.268265
TIC 381695060|4119523383893273344|6.65605|20.27026
TIC 381695060|4119523418253002240|6.872636|18.460377
TIC 381695060|4119523418276831104|7.731168|20.018196
TIC 381695060|4119523413885003392|8.148023|17.005537
TIC 381695060|4119523418260246272|8.293123|20.148642
TIC 381695060|4119523383899943936|8.481536|20.011332
TIC 381695060|4119523383893365376|8.619569|18.608992
TIC 381695060|4119523418252996608|8.732314|18.912979
TIC 381695060|4119523383899940608|8.859877|20.045858
TIC 381695060|4119523383896348544|9.179493|20.332193
TIC 381695060|4119523418253099520|9.281979|19.261389
TIC 381695060|4119523383893283968|9.7535|19.398279
TIC 381695060|4119523383893256832|9.873724|20.027094
TIC 232112049|4121827169931340928|1.799668|13.66517
TIC 232112049|4121827169982154880|4.9611|20.528669
TIC 232112049|4121827169931340672|5.225416|20.266733
TIC 232112049|4121827169931313664|5.605911|20.112656
TIC 232112049|4121827169931313792|5.944581|17.908737
TIC 232112049|4121827169931286272|6.859076|20.298677
TIC 232112049|4121827169982569216|7.571791|20.787628
TIC 232112049|4121827169931286400|7.746869|19.616646
TIC 232112049|4121827169992178944|8.181082|21.151476
TIC 232112049|4121827169931280768|8.584953|19.380693
TIC 232112049|4121827169931355392|8.960805|18.909529
TIC 232112049|4121827169942634624|9.36594|20.251715
TIC 232112049|4121827169931387264|9.415397|19.587725
TIC 232112049|4121827169981646464|9.436811|20.797249
TIC 232112049|4121827169939002112|9.726765|19.981007
TIC 232112049|4121827169943706880|9.798442|20.850853
TIC 198505155|4126014659971865600|5.013416|20.628815
TIC 198505155|4126014659945453440|6.561514|17.067518
TIC 198505155|4126014591225976320|8.493155|20.223967
TIC 100462488|4128437433823886336|2.507039|17.395443
TIC 100462488|4128437429523025280|5.599313|18.065628
TIC 100462488|4128437433826683264|5.76451|20.617558
TIC 100462488|4128437433823881344|6.581106|20.635878
TIC 100462488|4128437433826692992|7.267188|20.560331
TIC 100462488|4128437433823884928|7.853829|19.040754
TIC 221227815|4129062196955056000|3.94494|19.575386
TIC 73976019|4130485789624823040|4.093794|19.350773
TIC 73976019|4130485789622662144|7.559541|20.467665
TIC 73976019|4130485789628836608|8.052391|17.901215
TIC 73976019|4130485789628963968|9.688028|20.873442
TIC 73214027|4131459716403886720|7.719298|21.080444
TIC 77503171|4134597001036019712|3.229347|11.217857
TIC 77503171|4134597001064386816|6.089409|19.980263
TIC 77503171|4134597207216375296|7.022972|20.197403
TIC 77503171|4134597001038205696|8.850261|20.283468
TIC 429927313|4137734801069571712|7.369464|20.194357
TIC 429927313|4137734801075936640|7.85502|20.734041
TIC 400038531|4139489548616649088|6.940236|20.82983
TIC 400038531|4139489552904902784|7.736868|19.492008
TIC 400038531|4139489548611608832|7.991386|17.617289
TIC 399386683|4140294979526829824|9.714822|19.98068
TIC 434650982|4140418812023893632|9.91712|18.597294
TIC 434937879|4141387309975554816|9.51303|20.692921
TIC 435045600|4141979774942576256|7.058743|20.424433
TIC 170876775|4142016913530764032|4.311544|9.983351
TIC 170876775|4142016913519679232|7.520054|19.037725
TIC 170876775|4142016917816046592|8.809295|19.659639
TIC 170876775|4142016917819720704|9.43746|19.341291
TIC 170876763|4142017673735402368|3.012234|19.867826
TIC 170876763|4142016917816054528|8.134235|20.227057
TIC 170876763|4142017673731759360|9.121559|20.332489
TIC 170876763|4142016913522846080|9.558742|20.085461
TIC 170999616|4142150542846001920|8.648255|11.266581
TIC 170999623|4142150542843604352|6.091546|19.123114
TIC 170999623|4142150542838849024|6.896907|19.866095
TIC 170999623|4142150508486262656|8.648255|10.133265
TIC 170999623|4142150542841817088|8.946959|17.998226
TIC 414657516|4142472493590097792|5.339369|20.433636
TIC 414657516|4142472493588677120|6.635132|17.623131
TIC 414657516|4142472493588677376|9.453337|11.50022
TIC 414657516|4142472287428198528|9.698153|20.911366
TIC 414657509|4142472493588677120|3.136246|17.623131
TIC 414657509|4142472493590097792|6.505281|20.433636
TIC 414657509|4142472287430246272|9.453337|9.453717
TIC 414657509|4142472493589341440|9.592991|20.234663
TIC 359227934|4144285725770890112|3.541903|20.162724
TIC 359227934|4144285725770353664|4.370802|20.445839
TIC 359227934|4144285725760055168|4.794797|19.418814
TIC 359227934|4144285725760048512|6.620003|19.540926
TIC 359227934|4144285725763877120|7.083162|20.545584
TIC 359227934|4144285725760070016|7.298424|18.518131
TIC 359227934|4144285725785272064|7.337806|20.319138
TIC 359227934|4144285725760048384|7.572765|20.357422
TIC 359227934|4144285725763876992|7.928259|20.266054
TIC 359227934|4144285519625749248|9.048913|17.464266
TIC 359227934|4144285515258267264|9.615781|19.013891
TIC 359227934|4144285725784610432|9.91293|20.84185
TIC 362295251|4144298679321206400|4.942316|20.241982
TIC 362295251|4144298709393556608|5.367649|17.028736
TIC 362295251|4144298679321241088|5.398694|19.261454
TIC 362295251|4144298709393556096|5.725191|19.046984
TIC 362295251|4144298644961457664|7.591692|18.903208
TIC 362295251|4144298713689462272|7.60136|20.360691
TIC 362295251|4144298713680980992|8.441876|18.630161
TIC 362295251|4144298713680980864|9.526871|20.4828
TIC 363838130|4145870293761759360|2.969047|20.660818
TIC 363838130|4145870289466436096|4.265689|18.369753
TIC 363838130|4145870289467776768|6.098738|18.606329
TIC 363838130|4145870289466433024|7.575165|18.067799
TIC 363838130|4145870289467775872|7.849279|18.967018
TIC 363838130|4145870293757350144|8.286645|18.657669
TIC 363838130|4145870293808908928|8.318733|18.476656
TIC 363838130|4145870293761761536|9.445062|20.678852
TIC 363838130|4145870293821425920|9.774095|19.809692
TIC 116291996|4146328343428696064|4.326117|20.165676
TIC 116291996|4146328343434644736|8.956507|20.382711
TIC 420878326|4147921604582364800|3.783601|11.075608
TIC 420878326|4147921604565692032|4.825177|17.393421
TIC 420878326|4147921604594990336|6.430835|20.078222
TIC 420878326|4147921604561431040|6.927717|18.960884
TIC 420878326|4147921604582840704|7.074933|20.222395
TIC 420878326|4147921604561422336|7.639721|16.652079
TIC 420878326|4147921604561432448|8.168416|20.607487
TIC 420878326|4147921604582838912|8.373133|19.377298
TIC 420878326|4147921604556331136|8.378867|17.716206
TIC 420878326|4147921604594991744|8.393649|20.47965
TIC 420878326|4147921604582371072|8.882575|19.721029
TIC 420878326|4147921604582846592|9.010499|20.59864
TIC 420878326|4147921604561437568|9.094911|18.045746
TIC 420878326|4147921604556371456|9.407425|19.626471
TIC 420878326|4147921604594986240|9.603569|20.452564
TIC 420878326|4147921600208167424|9.64266|17.31316
TIC 420878326|4147921604582370944|9.722675|18.180817
TIC 420878326|4147921604561432320|9.975722|20.618526
TIC 421205030|4149572555575136256|0.868929|12.326604
TIC 421205030|4149572624294626432|5.508419|19.616562
TIC 421205030|4149572555607577728|5.747636|20.658218
TIC 421205030|4149572555582085120|6.041179|19.565891
TIC 421205030|4149572624298546816|8.976781|20.102011
TIC 421205030|4149572589967300480|9.267327|21.057339
TIC 419437827|4149820289279808896|3.903257|20.60228
TIC 419437827|4149820289279809024|4.838235|19.660751
TIC 419437827|4149820289279809152|5.46356|18.634659
TIC 419437827|4149820289287133440|6.477519|20.911303
TIC 419437827|4149820289279819392|7.769512|20.171402
TIC 419437827|4149820284988204928|9.211728|18.04092
TIC 365259442|4150826170620388992|3.844725|18.727865
TIC 365259442|4150826170636137984|6.363805|20.58289
TIC 365259442|4150826170635897472|9.177502|17.315327
TIC 365259442|4150826170624900608|9.35344|18.34182
TIC 365259442|4150826166326977152|9.872455|16.481827
TIC 365259442|4150826548585517696|9.94471|19.769251
TIC 421594760|4151502335938149248|2.099755|17.069553
TIC 421594760|4151502129750908032|3.226251|17.167168
TIC 421594760|4151502331621497728|4.658096|15.45161
TIC 421594760|4151502129750907648|5.688591|16.02552
TIC 421594760|4151502129755299456|7.442372|19.532738
TIC 421594760|4151502335912075904|8.075563|20.567919
TIC 421594760|4151502335912079616|9.829526|20.60396
TIC 217831699|4154598526306859392|4.536289|17.669806
TIC 217831699|4154598526301059328|7.769652|19.077147
TIC 217831699|4154598526301062912|8.479601|20.654188
TIC 217831699|4154598526306859136|8.720743|19.329838
TIC 217831699|4154598526301051904|8.77329|21.076294
TIC 217831699|4154598526301069696|9.797727|18.628742
TIC 218725292|4154627525940691968|4.586515|18.68079
TIC 218725292|4154627525941077120|4.766073|18.145672
TIC 218725292|4154627525941076608|5.345362|19.893818
TIC 218725292|4154627525933971328|6.640898|19.549425
TIC 218725292|4154627521628303488|8.200994|17.790272
TIC 218725292|4154627525934048128|8.642943|19.723589
TIC 218725292|4154627521628302848|9.216803|19.606543
TIC 218725292|4154633401449302656|9.304331|20.977333
TIC 218725292|4154633401472766976|9.934983|16.15103
TIC 197518398|4155146598548456448|3.707444|16.610874
TIC 197518398|4155146598491196288|4.636593|20.344122
TIC 197518398|4155146598491225856|5.072658|19.528419
TIC 197518398|4155146598548459008|5.999456|17.99766
TIC 197518398|4155146598491225600|7.085851|20.093075
TIC 197518398|4155146598491186048|7.798115|18.616096
TIC 197518398|4155146594192389376|8.090471|17.748999
TIC 197518398|4155146598548459136|8.154707|17.424944
TIC 197518398|4155146598491192064|8.902789|20.45047
TIC 197518398|4155146598491235840|8.992593|19.975983
TIC 197518398|4155146598548458496|9.050437|16.812603
TIC 205764187|4157159353305269632|4.215103|15.905839
TIC 205764187|4157159357599440512|9.973051|20.872755
TIC 14649892|4157616101641183488|3.033996|19.88673
TIC 14649892|4157616101646848384|3.081361|20.211981
TIC 14649892|4157616101624372736|3.922654|18.351736
TIC 14649892|4157616101646848256|4.161702|20.43668
TIC 14649892|4157616101624108800|5.878301|19.915937
TIC 14649892|4157616101621666048|6.175303|null
TIC 14649892|4157616101640855424|8.318584|15.182076
TIC 14649892|4157616101640857728|8.765403|18.37237
TIC 14649892|4157616135981413248|9.442612|20.366245
TIC 14649892|4157616131669158912|9.687621|18.39113
TIC 15489536|4160661611383867136|9.634259|19.929461
TIC 15489536|4160661435279603200|9.644915|17.164558
TIC 20275644|4160922195625618816|4.34695|18.769918
TIC 20275644|4160922195621862528|6.98569|20.860445
TIC 20275644|4160922195625609728|7.643227|20.307348
TIC 20275644|4160922195630544768|7.788088|18.997843
TIC 20275644|4160922195621856256|8.485673|19.94478
TIC 20275644|4160922195621876480|8.555235|20.085625
TIC 20275644|4160922195621876736|9.083272|20.029388
TIC 20275644|4160922195625623680|9.497598|20.48601
TIC 20275644|4160922195621851392|9.537838|20.709917
TIC 20275644|4160922191337967232|9.573057|18.796747
TIC 167688990|4161156627830364672|4.827978|20.476643
TIC 167688990|4161156632136193280|5.542823|19.295744
TIC 167688990|4161156632136185984|7.397837|20.532948
TIC 167688990|4161156632136191488|7.514466|19.274786
TIC 167688990|4161156597785133184|7.702076|20.220198
TIC 167688990|4161156632145143552|8.600155|21.001862
TIC 167688990|4161156632136173440|9.535518|20.614231
TIC 169795412|4161254827964416256|6.702511|19.813511
TIC 169795412|4161254832262403712|8.429775|20.533033
TIC 169795412|4161254832262397184|9.544904|20.433163
TIC 416415862|4161560496500613120|5.813143|19.935883
TIC 416415862|4161560496506759040|6.418639|19.276461
TIC 416415862|4161560496519712512|7.279069|20.682003
TIC 416415862|4161560496519522304|8.449443|16.885317
TIC 416415862|4161560427781127552|8.927832|19.655485
TIC 430813270|4162768550532748416|7.449738|20.261875
TIC 430813270|4162768550534333696|8.049904|18.955193
TIC 430813270|4162768550532480384|8.117467|19.332912
